"anon0501-data_text" "arna0440-dos-data_text" "arna0440-linux-data_text" "arna0440-source-data_text" "arna0660-data_text" "arna0770-data_text" "beck0500-data_text" "bhch0565-data_text" "cox_0350-data_text" "CROW0000-data_text" "daim0350-data_text" "ekma0350-data_text" "gill0350-data_text" "goet0350-data_text" "kenn0000-data_text" "kenw0550-data_text" "kine0350-data_text" "kint0350-data_text" "long0500-data_text" "lumm0350-data_text" "malm0350-data_text" "malm1000-data_text" "mcdo0551-data_text" "munk0430-data_text" "nels0350-data_text" "oska0551-data_text" "plat0550-data_text" "plot0350-data_text" "pohl0350-data_text" "russ0000-data_text" "ticm0350-data_text" "vane0560-data_text" "well0550-data_text" "whin0450-data_text" "wood0350-data_text" "wood0430-data_text" "wood043b-data_text"
"hkingrloo" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hll" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hmmmm" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"hmmph" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"hn" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hol" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"holethe" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"holfootnty" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"holoudd" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"homeo" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hor" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"horror" 0 0 0 0 0.00259605399792316 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"hos" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hothiis" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hout" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hovering" 0 0 0 0 0.00259605399792316 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00935979034069637 0 0 0 0 0 0 0 0 0 0 0 0.00935979034069637 0.00935979034069637
"hovers" 0 0 0 0 0 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00935979034069637 0 0 0 0 0 0 0 0 0 0 0 0.00935979034069637 0.00935979034069637
"hr" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hs" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"humongous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0170663025855448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iblecern" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ideas" 0 0 0 0 0 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00567440276910855 0.00739644970414201 0 0 0 0 0 0 0 0 0 0
"ied" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ieem" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ig" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ii" 0 0 0 0 0.00259605399792316 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00935979034069637 0.00535303249290723 0 0 0 0 0 0 0 0 0 0 0.00935979034069637 0.00935979034069637
"il" 0.00752558699578567 0.00732493407559332 0.00732493407559332 0.00732493407559332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"ildi" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impassable" 0 0 0 0 0 0.00916240360387875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"imperishable" 0 0 0 0 0.00259605399792316 0.00152706726731313 0 0.0158856235107228 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0 0 0 0 0.002465483234714 0 0 0 0 0 0.0135208220659816 0 0 0 0
"impossibly" 0.0150511739915713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150511739915713 0 0 0 0 0 0 0.0113488055382171 0 0 0 0 0 0 0 0 0 0 0
"improve" 0 0 0 0 0.00259605399792316 0.00763533633656563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inc" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indecipherable" 0 0 0 0 0.00259605399792316 0.00152706726731313 0 0.0158856235107228 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0 0 0 0 0.002465483234714 0 0 0 0 0 0.0135208220659816 0 0 0 0
"indr" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ine" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inedde" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inin" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ink" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inpeare" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"interpreter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.014792899408284 0 0 0 0 0 0 0 0 0 0
"intking" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"intro" 0 0 0 0 0.00259605399792316 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"involved" 0 0 0 0 0 0.0061082690692525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107060649858145 0 0 0 0 0 0 0 0 0 0 0 0
"ird" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"irustye" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ise" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"isfloo" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"isfloothe" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"isgratthe" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"isthert" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"itenine" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iv" 0.00752558699578567 0.00732493407559332 0.00732493407559332 0.00732493407559332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"iw" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jaeger" 0 0 0 0 0 0 0 0 0.011887779362815 0 0.0118934348239772 0 0 0 0.0117481203007519 0 0 0 0 0.0118764845605701 0 0 0 0 0 0 0 0 0.0117481203007519 0 0 0 0 0.0110023104852019 0 0 0
"jat" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ju" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"junk" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107060649858145 0 0 0 0 0 0 0 0 0 0 0 0
"ken" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ker" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"ki" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kidding" 0.0150511739915713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150511739915713 0 0 0 0 0 0 0.0113488055382171 0 0 0 0 0 0 0 0 0 0 0
"kills" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00535303249290723 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"kn" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kno" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lab" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lam" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lan" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"larin" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"laris" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"larve" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lassa" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lat" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"laughter" 0 0 0 0 0.00519210799584631 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"leaewaycausone" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"learatee" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leporine" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0187195806813927 0 0 0 0 0 0 0 0 0 0 0 0.0187195806813927 0.0187195806813927
"lgloothe" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lh" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lice" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ligho" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lin" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lingin" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lis" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"listening" 0 0 0 0 0.00519210799584631 0.0061082690692525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lite" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"litthatugh" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lives" 0 0 0 0 0.00259605399792316 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00535303249290723 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"living" 0 0 0 0 0.00519210799584631 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"llledu" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"llowe" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lly" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"loc" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"locate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00935979034069637 0 0 0.00739644970414201 0 0 0 0 0 0 0 0 0.00935979034069637 0.00935979034069637
"lockable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00929022668153103 0.00853315129277242 0 0 0.0107060649858145 0 0 0 0 0 0 0 0 0 0 0 0
"locks" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0278706800445931 0.00853315129277242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"loe" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lof" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lonbeenhas" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"longhallwest" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01232741617357 0 0 0 0 0 0.0135208220659816 0 0 0 0
"lonin" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lonof" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"loondowr" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lore" 0 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.00259605399792316 0.00152706726731313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"losing" 0.00752558699578567 0 0 0 0.00259605399792316 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"lssag" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lst" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lto" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lull" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lumps" 0 0 0 0 0.00259605399792316 0.00152706726731313 0 0.0158856235107228 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284438376425747 0 0 0 0 0.002465483234714 0 0 0 0 0 0.0135208220659816 0 0 0 0
"macding" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"magazin" 0.00752558699578567 0.00732493407559332 0.00732493407559332 0.00732493407559332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"mainframe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0142219188212874 0 0 0.00535303249290723 0 0 0 0 0 0 0 0 0 0 0 0
"mak" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"managing" 0 0 0 0 0 0.00763533633656563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"mangled" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00493096646942801 0 0 0 0 0 0 0 0 0 0
"mar" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mat" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"materialises" 0 0 0 0 0.00259605399792316 0.00763533633656563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"materials" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0321181949574434 0 0 0 0 0 0 0 0 0 0 0 0
"mation" 0 0 0 0 0 0 0 0 0 0 0 0.0118595825426945 0 0 0 0 0.0118849536486808 0.0123624675485227 0 0 0 0 0 0 0 0 0.002465483234714 0 0 0 0.0123624675485227 0 0 0 0.0118906064209275 0 0
"mazen" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mazetle" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mbedtreald" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mellow" 0 0 0 0 0.00778816199376947 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mention" 0 0 0 0 0.00778816199376947 0.00458120180193938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mewh" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"minute" 0 0 0 0 0.00259605399792316 0.0061082690692525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"miracle" 0.00752558699578567 0 0 0 0.00259605399792316 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0 0 0 0 0 0 0 0 0 0 0
"mof" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mor" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mot" 0 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
